urun_linki,urun_adi,fiyat,teknik_ozellikler,enerji_sinifi,favori_sayisi,yorum_sayisi,renk_secenekleri,urun_ozellikleri,yorumlar
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a36-5g-8-256gb-yesil-cep-telefonu,Samsung Galaxy A36 5G 8/256GB Yeşil Android Telefon Modelleri,19.199 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP + 8 MP + 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Green"", ""İşletim Sistemi Versionu"": ""Android 15"", ""İşlemci"": ""Qualcomm | Snapdragon 6 Gen 3"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Super AMOLED"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Görüntülü Konuşma"": ""Var"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,1.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP + 8 MP + 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a36-5g-8-256gb-gri-cep-telefonu,Samsung Galaxy A36 5G 8/256GB Gri Android Telefon Modelleri,19.199 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP + 8 MP + 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Gray"", ""İşletim Sistemi Versionu"": ""Android 15"", ""İşlemci"": ""Qualcomm | Snapdragon 6 Gen 3"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Super AMOLED"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Görüntülü Konuşma"": ""Var"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,1.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP + 8 MP + 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a56-5g-8-256gb-yesil-cep-telefonu,Samsung Galaxy A56 5G 8/256GB Yeşil Android Telefon Modelleri,24.699 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""13 MP"", ""Arka Kamera"": ""50MP+ 12 MP+ 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Green"", ""İşletim Sistemi Versionu"": ""Android 15"", ""İşlemci"": ""Exynos 1580"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Super AMOLED"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Görüntülü Konuşma"": ""Var"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,1.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""13 MP"", ""Arka Kamera"": ""50MP+ 12 MP+ 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a56-5g-8-256gb-gri-cep-telefonu,Samsung Galaxy A56 5G 8/256GB Gri Android Telefon Modelleri,24.699 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""13 MP"", ""Arka Kamera"": ""50MP+ 12 MP+ 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Gray"", ""İşletim Sistemi Versionu"": ""Android 15"", ""İşlemci"": ""Exynos 1580"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Super AMOLED"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Görüntülü Konuşma"": ""Var"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,1.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""13 MP"", ""Arka Kamera"": ""50MP+ 12 MP+ 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/tcl-onetouch-4022s-tuslu-telefon-gri-cep-telefonu,Tcl Onetouch 4022S Tuşlu Telefon Gri Android Telefon Modelleri,2.699 TL,"{""Dahili Hafıza"": ""128 GB"", ""Arka Kamera"": ""5 MP"", ""Ekran Boyutu"": ""2.8 in"", ""İşletim Sistemi"": ""Nucleus RTOS"", ""17 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""1 cm"": ""Yükseklik"", ""Renk"": ""Gray"", ""İşletim Sistemi Versionu"": ""v3.0"", ""İşlemci"": ""Mediatek MTK 6261A"", ""İşlemci Çekirdek Sayısı"": ""1"", ""İşlemci Hızı"": ""280MHz"", ""Ekran Çözünürlüğü"": ""240 x 320"", ""Ekran Tipi"": ""HD"", ""Kamera Zoom"": ""Dijital"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""GPS"": ""Var"", ""Arttırılabilir Hafıza"": ""512 GB"", ""RAM Kapasitesi"": ""4 GB"", ""Hafıza Kartı Tipi"": ""MicroSD"", ""Radyo"": ""Var"", ""Çift Hatlı"": ""Var"", ""Ses Kayıt"": ""Var"", ""Parmak İzi Okuyucu"": ""Var"", ""Pil Türü"": ""TYP"", ""Pil Kapasitesi"": ""5000 mA-h"", ""Marka"": ""TCL""}",,1.0,,[],"{""Dahili Hafıza"": ""128 GB"", ""Arka Kamera"": ""5 MP"", ""Ekran Boyutu"": ""2.8 in"", ""İşletim Sistemi"": ""Nucleus RTOS""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a56-5g-8-128gb-gri-cep-telefonu,Samsung Galaxy A56 5G 8/128GB Gri Android Telefon Modelleri,21.599 TL,"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""13 MP"", ""Arka Kamera"": ""50MP+ 12 MP+ 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Gray"", ""İşletim Sistemi Versionu"": ""Android 15"", ""İşlemci"": ""Exynos 1580"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Super AMOLED"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Görüntülü Konuşma"": ""Var"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,0.0,,[],"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""13 MP"", ""Arka Kamera"": ""50MP+ 12 MP+ 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-s25-ultra-12-512gb-gumus-cep-telefonu,Samsung Galaxy S25 Ultra 12/512GB Gümüş Android Telefon Modelleri,85.499 TL,"{""Dahili Hafıza"": ""512GB"", ""Ön Kamera"": ""12MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Gray"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""3120x1440 -538 PPI"", ""Ekran Tipi"": ""Dynamic AMOLED 2X"", ""2.Arka Kamera"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""GPS"": ""Var"", ""RAM Kapasitesi"": ""12GB"", ""Çift Hatlı"": ""Var"", ""Ses Kayıt"": ""Var"", ""Görüntülü Konuşma"": ""Var"", ""Pil Kapasitesi"": ""5000 mA-h"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy S""}",,3.0,,[],"{""Dahili Hafıza"": ""512GB"", ""Ön Kamera"": ""12MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a56-5g-8-256gb-pembe-cep-telefonu,Samsung Galaxy A56 5G 8/256GB Pembe Android Telefon Modelleri,24.699 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""13 MP"", ""Arka Kamera"": ""50MP+ 12 MP+ 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Pembe"", ""İşletim Sistemi Versionu"": ""Android 15"", ""İşlemci"": ""Exynos 1580"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Super AMOLED"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Görüntülü Konuşma"": ""Var"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,0.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""13 MP"", ""Arka Kamera"": ""50MP+ 12 MP+ 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-s25-12-256-gb-gumus-cep-telefonu,Samsung Galaxy S25 12/256 GB Gümüş Android Telefon Modelleri,50.499 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50.0 MP + 10.0 MP + 12.0 MP"", ""Ekran Boyutu"": ""6.2 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""7 cm"": ""Genişlik"", ""15 cm"": ""Yükseklik"", ""Renk"": ""Gümüş"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Dynamic AMOLED 2X"", ""2.Arka Kamera"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""GPS"": ""Var"", ""RAM Kapasitesi"": ""12GB"", ""Çift Hatlı"": ""Var"", ""Ses Kayıt"": ""Var"", ""Görüntülü Konuşma"": ""Var"", ""Pil Kapasitesi"": ""4000 mA-h"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy S""}",,5.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50.0 MP + 10.0 MP + 12.0 MP"", ""Ekran Boyutu"": ""6.2 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-s24-fe-8-256gb-grafit-gri-cep-telefonu,Samsung Galaxy S24 FE 8/256GB Grafit Gri Android Telefon Modelleri,29.999 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""7 cm"": ""Genişlik"", ""15 cm"": ""Yükseklik"", ""Yüz Haritalama"": ""Var"", ""Renk"": ""Gray"", ""İşlemci Çekirdek Sayısı"": ""8"", ""İşlemci Hızı"": ""1x 3.1 GHz ARM Cortex-X4"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""2.Arka Kamera"": ""Var"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""GPS"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Çift Hatlı"": ""Var"", ""Ses Kayıt"": ""Var"", ""Görüntülü Konuşma"": ""Var"", ""Pil Kapasitesi"": ""4700 mA-h"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy S""}",,4.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a36-5g-8-128gb-siyah-cep-telefonu,Samsung Galaxy A36 5G 8/128GB Siyah Android Telefon Modelleri,16.949 TL,"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP + 8 MP + 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Black"", ""İşletim Sistemi Versionu"": ""Android 15"", ""İşlemci"": ""Qualcomm | Snapdragon 6 Gen 3"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Super AMOLED"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Görüntülü Konuşma"": ""Var"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,2.0,,[],"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP + 8 MP + 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a36-5g-8-128gb-gri-cep-telefonu,Samsung Galaxy A36 5G 8/128GB Gri Android Telefon Modelleri,16.949 TL,"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP + 8 MP + 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Gray"", ""İşletim Sistemi Versionu"": ""Android 15"", ""İşlemci"": ""Qualcomm | Snapdragon 6 Gen 3"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Super AMOLED"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Görüntülü Konuşma"": ""Var"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,0.0,,[],"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP + 8 MP + 5 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/xiaomi-redmi-15c-8-256gb-mavi-cep-telefonu,Xiaomi Redmi 15C 8/256GB Mavi Android Telefon Modelleri,10.199 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""8 MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""17 cm"": ""Yükseklik"", ""Yüz Haritalama"": ""Var"", ""Renk"": ""Blue"", ""İşlemci"": ""Cortex A75"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""720x1600 (HD+) Piksel"", ""Ekran Tipi"": ""IPS LCD"", ""2.Arka Kamera"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""GPS"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Radyo"": ""Var"", ""Çift Hatlı"": ""Var"", ""Görüntülü Konuşma"": ""Var"", ""Pil Kapasitesi"": ""6000 mA-h"", ""Marka"": ""Xiaomi""}",,3.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""8 MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/xiaomi-redmi-15c-8-256gb-siyah-cep-telefonu,Xiaomi Redmi 15C 8/256GB Siyah Android Telefon Modelleri,10.199 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""8 MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""17 cm"": ""Yükseklik"", ""Yüz Haritalama"": ""Var"", ""Renk"": ""Black"", ""İşlemci"": ""Cortex A75"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""720x1600 (HD+) Piksel"", ""Ekran Tipi"": ""IPS LCD"", ""2.Arka Kamera"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""GPS"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Radyo"": ""Var"", ""Çift Hatlı"": ""Var"", ""Görüntülü Konuşma"": ""Var"", ""Pil Kapasitesi"": ""6000 mA-h"", ""Marka"": ""Xiaomi""}",,2.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""8 MP"", ""Ekran Boyutu"": ""6.9 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a26-5g-6-1286gb-siyah-cep-telefonu,Samsung Galaxy A26 5G 6/1286GB Siyah Android Telefon Modelleri,13.199 TL,"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP+8 MP+2 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Black"", ""İşletim Sistemi Versionu"": ""Android 15"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Super AMOLED"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""RAM Kapasitesi"": ""6 GB"", ""Görüntülü Konuşma"": ""Var"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,1.0,,[],"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP+8 MP+2 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a26-5g-6-128gb-beyaz-cep-telefonu,Samsung Galaxy A26 5G 6/128GB Beyaz Android Telefon Modelleri,13.199 TL,"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP+8 MP+2 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""16 cm"": ""Yükseklik"", ""Renk"": ""Beyaz"", ""İşletim Sistemi Versionu"": ""Android 15"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""Super AMOLED"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Ön Kamera Flaş"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""NFC"": ""Var"", ""RAM Kapasitesi"": ""6 GB"", ""Görüntülü Konuşma"": ""Var"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,2.0,,[],"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""12MP"", ""Arka Kamera"": ""50 MP+8 MP+2 MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/samsung-galaxy-a07-4-128-gb-mor-cep-telefonu,Samsung Galaxy A07 4/128 GB Mor Android Telefon Modelleri,8.299 TL,"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""8 MP"", ""Arka Kamera"": ""50MP+2MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""17 cm"": ""Yükseklik"", ""Yüz Haritalama"": ""Var"", ""Renk"": ""Mor"", ""İşlemci Çekirdek Sayısı"": ""4"", ""Ekran Çözünürlüğü"": ""1600 x 720"", ""Ekran Tipi"": ""PLS LCD"", ""2.Arka Kamera"": ""Var"", ""Kamera Zoom"": ""Dijital"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""GPS"": ""Var"", ""RAM Kapasitesi"": ""4 GB"", ""Hafıza Kartı Tipi"": ""MicroSD"", ""Çift Hatlı"": ""Var"", ""Ses Kayıt"": ""Var"", ""Pil Kapasitesi"": ""5000 mA-h"", ""Marka"": ""SAMSUNG"", ""Ürün Ailesi"": ""Galaxy A""}",,1.0,,[],"{""Dahili Hafıza"": ""128 GB"", ""Ön Kamera"": ""8 MP"", ""Arka Kamera"": ""50MP+2MP"", ""Ekran Boyutu"": ""6.7 in"", ""İşletim Sistemi"": ""Android""}",[]
https://www.beko.com.tr/android-telefon-modelleri/xiaomi-redmi-15-8-256gb-gri-cep-telefonu,Xiaomi Redmi 15 8/256GB Gri Android Telefon Modelleri,12.149 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""8 MP"", ""Arka Kamera"": ""50MP"", ""Ekran Boyutu"": ""6.9 in"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""17 cm"": ""Yükseklik"", ""Yüz Haritalama"": ""Var"", ""Renk"": ""Gray"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""IPS LCD"", ""2.Arka Kamera"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""GPS"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Hafıza Kartı Tipi"": ""micro sdxc"", ""Çift Hatlı"": ""Var"", ""Görüntülü Konuşma"": ""Var"", ""Pil Kapasitesi"": ""7000 mA-h"", ""Marka"": ""Xiaomi""}",,6.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""8 MP"", ""Arka Kamera"": ""50MP"", ""Ekran Boyutu"": ""6.9 in""}",[]
https://www.beko.com.tr/android-telefon-modelleri/xiaomi-redmi-15-8-256gb-mor-cep-telefonu,Xiaomi Redmi 15 8/256GB Mor Android Telefon Modelleri,12.149 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""8 MP"", ""Arka Kamera"": ""50MP"", ""Ekran Boyutu"": ""6.9 in"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""17 cm"": ""Yükseklik"", ""Yüz Haritalama"": ""Var"", ""Renk"": ""Mor"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""IPS LCD"", ""2.Arka Kamera"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""GPS"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Hafıza Kartı Tipi"": ""micro sdxc"", ""Çift Hatlı"": ""Var"", ""Görüntülü Konuşma"": ""Var"", ""Pil Kapasitesi"": ""7000 mA-h"", ""Marka"": ""Xiaomi""}",,0.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""8 MP"", ""Arka Kamera"": ""50MP"", ""Ekran Boyutu"": ""6.9 in""}",[]
https://www.beko.com.tr/android-telefon-modelleri/xiaomi-redmi-15-8-256gb-siyah-cep-telefonu,Xiaomi Redmi 15 8/256GB Siyah Android Telefon Modelleri,12.149 TL,"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""8 MP"", ""Arka Kamera"": ""50MP"", ""Ekran Boyutu"": ""6.9 in"", ""1 cm"": ""Derinlik"", ""8 cm"": ""Genişlik"", ""17 cm"": ""Yükseklik"", ""Yüz Haritalama"": ""Var"", ""Renk"": ""Black"", ""İşlemci Çekirdek Sayısı"": ""8"", ""Ekran Çözünürlüğü"": ""2340 x 1080"", ""Ekran Tipi"": ""IPS LCD"", ""2.Arka Kamera"": ""Var"", ""Bluetooth"": ""Var"", ""Wi-Fi"": ""Var"", ""GPS"": ""Var"", ""RAM Kapasitesi"": ""8GB"", ""Hafıza Kartı Tipi"": ""micro sdxc"", ""Çift Hatlı"": ""Var"", ""Görüntülü Konuşma"": ""Var"", ""Pil Kapasitesi"": ""7000 mA-h"", ""Marka"": ""Xiaomi""}",,0.0,,[],"{""Dahili Hafıza"": ""256 GB"", ""Ön Kamera"": ""8 MP"", ""Arka Kamera"": ""50MP"", ""Ekran Boyutu"": ""6.9 in""}",[]
