year,id,educ,sex,race,income,natfare,health,satfin
2010.0,1389.0,13.0,1.0,1.0,6.0,3.0,2.0,1.0
2010.0,1392.0,13.0,2.0,1.0,12.0,1.0,2.0,2.0
2010.0,1396.0,12.0,1.0,1.0,12.0,3.0,1.0,1.0
2010.0,1398.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2010.0,1402.0,11.0,2.0,1.0,9.0,2.0,2.0,2.0
2010.0,1406.0,13.0,2.0,2.0,6.0,2.0,2.0,2.0
2010.0,1409.0,12.0,1.0,1.0,10.0,3.0,2.0,3.0
2010.0,1411.0,15.0,2.0,3.0,9.0,1.0,1.0,1.0
2010.0,1417.0,13.0,2.0,1.0,10.0,3.0,3.0,3.0
2010.0,1420.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2010.0,1423.0,17.0,2.0,3.0,11.0,2.0,1.0,3.0
2010.0,1425.0,12.0,2.0,1.0,10.0,3.0,3.0,2.0
2010.0,1433.0,14.0,2.0,1.0,10.0,1.0,3.0,3.0
2010.0,1442.0,13.0,2.0,3.0,12.0,1.0,3.0,2.0
2010.0,1446.0,0.0,2.0,3.0,10.0,1.0,3.0,2.0
2010.0,1450.0,6.0,1.0,1.0,9.0,3.0,1.0,2.0
2010.0,1454.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2010.0,1458.0,20.0,1.0,1.0,12.0,1.0,3.0,2.0
2010.0,1460.0,13.0,1.0,1.0,12.0,3.0,2.0,1.0
2010.0,1461.0,14.0,1.0,1.0,12.0,3.0,3.0,3.0
2010.0,1466.0,16.0,1.0,1.0,11.0,2.0,3.0,3.0
2010.0,1468.0,13.0,1.0,1.0,12.0,3.0,2.0,3.0
2010.0,1473.0,12.0,2.0,2.0,12.0,1.0,1.0,1.0
2010.0,1477.0,10.0,2.0,2.0,4.0,1.0,4.0,3.0
2010.0,1480.0,12.0,1.0,1.0,8.0,2.0,3.0,3.0
2010.0,1483.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2010.0,1484.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2010.0,1486.0,13.0,2.0,1.0,9.0,2.0,3.0,3.0
2010.0,1489.0,14.0,1.0,1.0,12.0,1.0,3.0,2.0
2010.0,1491.0,10.0,2.0,1.0,11.0,3.0,4.0,3.0
2010.0,1494.0,16.0,1.0,1.0,12.0,3.0,1.0,2.0
2010.0,1495.0,18.0,2.0,1.0,12.0,3.0,1.0,1.0
2010.0,1503.0,20.0,2.0,1.0,10.0,1.0,1.0,3.0
2010.0,1507.0,13.0,1.0,1.0,12.0,2.0,2.0,1.0
2010.0,1520.0,13.0,1.0,1.0,1.0,2.0,4.0,3.0
2010.0,1527.0,11.0,2.0,1.0,9.0,1.0,2.0,3.0
2010.0,1532.0,11.0,2.0,3.0,9.0,3.0,3.0,3.0
2010.0,1535.0,12.0,1.0,1.0,11.0,1.0,1.0,2.0
2010.0,1539.0,18.0,2.0,1.0,12.0,3.0,1.0,1.0
2010.0,1540.0,11.0,2.0,1.0,9.0,1.0,3.0,3.0
2010.0,1542.0,12.0,2.0,1.0,12.0,3.0,2.0,3.0
2010.0,1545.0,11.0,2.0,1.0,12.0,1.0,4.0,3.0
2010.0,1562.0,12.0,1.0,3.0,11.0,1.0,1.0,3.0
2010.0,1565.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2010.0,1566.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2010.0,1569.0,17.0,1.0,3.0,12.0,3.0,2.0,1.0
2010.0,1577.0,18.0,1.0,1.0,12.0,2.0,2.0,2.0
2010.0,1579.0,12.0,2.0,1.0,12.0,3.0,3.0,2.0
2010.0,1581.0,20.0,2.0,1.0,12.0,2.0,1.0,1.0
2010.0,1587.0,13.0,1.0,1.0,12.0,3.0,1.0,1.0
2010.0,1589.0,13.0,1.0,1.0,12.0,3.0,2.0,2.0
2010.0,1591.0,19.0,1.0,1.0,12.0,2.0,1.0,1.0
2010.0,1596.0,16.0,1.0,1.0,12.0,2.0,2.0,3.0
2010.0,1599.0,12.0,1.0,1.0,12.0,2.0,1.0,2.0
2010.0,1600.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2010.0,1602.0,11.0,1.0,1.0,12.0,1.0,2.0,3.0
2010.0,1605.0,10.0,1.0,1.0,12.0,1.0,2.0,2.0
2010.0,1608.0,12.0,1.0,1.0,12.0,2.0,3.0,2.0
2010.0,1611.0,15.0,1.0,1.0,12.0,1.0,1.0,3.0
2010.0,1614.0,12.0,1.0,1.0,12.0,3.0,1.0,2.0
2010.0,1616.0,12.0,2.0,1.0,12.0,2.0,1.0,2.0
2010.0,1623.0,13.0,1.0,1.0,12.0,3.0,2.0,2.0
2010.0,1625.0,11.0,1.0,1.0,9.0,2.0,1.0,2.0
2010.0,1627.0,20.0,2.0,1.0,12.0,2.0,1.0,1.0
2010.0,1629.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2010.0,1634.0,19.0,1.0,1.0,12.0,2.0,3.0,2.0
2010.0,1636.0,14.0,2.0,1.0,8.0,2.0,3.0,2.0
2010.0,1640.0,15.0,2.0,1.0,12.0,2.0,2.0,2.0
2010.0,1647.0,15.0,1.0,1.0,12.0,1.0,2.0,3.0
2010.0,1649.0,15.0,2.0,1.0,12.0,3.0,3.0,1.0
2010.0,1651.0,14.0,1.0,1.0,12.0,3.0,2.0,1.0
2010.0,1655.0,10.0,2.0,1.0,6.0,1.0,4.0,2.0
2010.0,1657.0,17.0,2.0,1.0,12.0,2.0,2.0,1.0
2010.0,1658.0,18.0,2.0,1.0,12.0,3.0,2.0,2.0
2010.0,1662.0,14.0,2.0,1.0,10.0,3.0,3.0,3.0
2010.0,1664.0,17.0,2.0,1.0,12.0,3.0,1.0,3.0
2010.0,1665.0,17.0,1.0,1.0,12.0,2.0,1.0,1.0
2010.0,1667.0,12.0,2.0,1.0,12.0,2.0,2.0,3.0
2010.0,1676.0,12.0,1.0,1.0,12.0,1.0,2.0,2.0
2010.0,1680.0,12.0,1.0,1.0,9.0,3.0,3.0,3.0
2010.0,1682.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2010.0,1686.0,12.0,1.0,1.0,12.0,3.0,3.0,1.0
2010.0,1687.0,12.0,2.0,1.0,9.0,1.0,3.0,3.0
2010.0,1690.0,12.0,2.0,1.0,11.0,3.0,1.0,3.0
2010.0,1691.0,12.0,1.0,1.0,12.0,3.0,2.0,2.0
2010.0,1692.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2010.0,1700.0,10.0,2.0,1.0,9.0,2.0,3.0,2.0
2010.0,1703.0,14.0,2.0,1.0,5.0,3.0,2.0,2.0
2010.0,1711.0,9.0,2.0,1.0,12.0,3.0,3.0,3.0
2010.0,1715.0,11.0,2.0,1.0,1.0,2.0,3.0,3.0
2010.0,1718.0,11.0,1.0,1.0,12.0,3.0,3.0,2.0
2010.0,1720.0,16.0,1.0,1.0,12.0,3.0,2.0,1.0
2010.0,1724.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2010.0,1729.0,12.0,1.0,1.0,11.0,2.0,1.0,1.0
2010.0,1735.0,12.0,1.0,3.0,12.0,2.0,2.0,2.0
2010.0,1739.0,20.0,1.0,1.0,12.0,3.0,2.0,1.0
2010.0,1740.0,9.0,1.0,1.0,12.0,2.0,1.0,1.0
2010.0,1743.0,17.0,2.0,1.0,12.0,3.0,1.0,2.0
2010.0,1746.0,16.0,1.0,1.0,12.0,3.0,1.0,2.0
2010.0,1750.0,12.0,1.0,1.0,12.0,3.0,1.0,3.0
2010.0,1753.0,11.0,1.0,2.0,12.0,2.0,2.0,2.0
2010.0,1757.0,12.0,1.0,1.0,9.0,1.0,3.0,2.0
2010.0,1759.0,11.0,1.0,2.0,5.0,2.0,4.0,3.0
2010.0,1761.0,11.0,2.0,2.0,9.0,2.0,2.0,3.0
2010.0,1766.0,10.0,2.0,1.0,11.0,1.0,3.0,2.0
2010.0,1768.0,11.0,2.0,1.0,11.0,1.0,2.0,3.0
2010.0,1770.0,14.0,1.0,1.0,12.0,1.0,1.0,2.0
2010.0,1781.0,14.0,1.0,1.0,12.0,3.0,2.0,3.0
2010.0,1782.0,13.0,1.0,1.0,12.0,2.0,1.0,2.0
2010.0,1784.0,11.0,1.0,1.0,9.0,3.0,4.0,2.0
2010.0,1785.0,12.0,1.0,1.0,12.0,3.0,3.0,3.0
2010.0,1798.0,12.0,2.0,1.0,10.0,3.0,3.0,1.0
2010.0,1801.0,13.0,2.0,1.0,12.0,2.0,2.0,1.0
2010.0,1803.0,12.0,2.0,1.0,12.0,3.0,3.0,1.0
2010.0,1807.0,15.0,1.0,1.0,12.0,3.0,3.0,2.0
2010.0,1811.0,16.0,1.0,1.0,12.0,3.0,1.0,2.0
2010.0,1814.0,16.0,2.0,1.0,12.0,2.0,1.0,2.0
2010.0,1821.0,12.0,2.0,2.0,3.0,1.0,2.0,3.0
2010.0,1824.0,11.0,2.0,2.0,9.0,2.0,3.0,2.0
2010.0,1828.0,8.0,2.0,1.0,12.0,2.0,3.0,2.0
2010.0,1835.0,14.0,2.0,1.0,12.0,3.0,2.0,1.0
2010.0,1837.0,17.0,2.0,1.0,10.0,2.0,4.0,3.0
2010.0,1838.0,12.0,2.0,1.0,12.0,3.0,2.0,3.0
2010.0,1842.0,7.0,1.0,2.0,12.0,2.0,1.0,1.0
2010.0,1853.0,12.0,2.0,2.0,9.0,2.0,3.0,2.0
2010.0,1856.0,15.0,2.0,2.0,1.0,1.0,2.0,2.0
2010.0,1857.0,11.0,2.0,2.0,10.0,3.0,2.0,3.0
2010.0,1860.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2010.0,1863.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2010.0,1866.0,9.0,1.0,1.0,12.0,3.0,2.0,2.0
2010.0,1868.0,10.0,1.0,1.0,10.0,1.0,4.0,2.0
2010.0,1869.0,18.0,2.0,1.0,11.0,2.0,1.0,3.0
2010.0,1873.0,14.0,2.0,2.0,12.0,2.0,4.0,2.0
2010.0,1875.0,12.0,2.0,2.0,8.0,3.0,2.0,2.0
2010.0,1878.0,13.0,2.0,2.0,12.0,2.0,2.0,1.0
2010.0,1881.0,12.0,1.0,2.0,11.0,2.0,2.0,2.0
2010.0,1883.0,12.0,1.0,2.0,12.0,2.0,2.0,3.0
2010.0,1885.0,9.0,1.0,2.0,3.0,1.0,1.0,2.0
2010.0,1888.0,14.0,2.0,1.0,9.0,3.0,3.0,3.0
2010.0,1891.0,12.0,2.0,2.0,12.0,2.0,1.0,2.0
2010.0,1901.0,12.0,2.0,2.0,2.0,1.0,3.0,3.0
2010.0,1907.0,12.0,2.0,2.0,2.0,1.0,2.0,3.0
2010.0,1915.0,14.0,1.0,1.0,12.0,2.0,2.0,2.0
2010.0,1920.0,15.0,1.0,1.0,12.0,3.0,3.0,2.0
2010.0,1924.0,13.0,1.0,1.0,11.0,2.0,2.0,2.0
2010.0,1931.0,11.0,1.0,1.0,10.0,1.0,3.0,2.0
2010.0,1934.0,14.0,1.0,1.0,12.0,2.0,2.0,2.0
2010.0,1939.0,12.0,1.0,1.0,12.0,1.0,2.0,3.0
2010.0,1944.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2010.0,1945.0,12.0,2.0,1.0,12.0,2.0,2.0,3.0
2010.0,1948.0,13.0,2.0,1.0,12.0,3.0,2.0,2.0
2010.0,1951.0,12.0,1.0,1.0,12.0,2.0,3.0,3.0
2010.0,1955.0,11.0,2.0,1.0,10.0,1.0,4.0,3.0
2010.0,1957.0,11.0,1.0,2.0,8.0,1.0,2.0,1.0
2010.0,1959.0,14.0,2.0,1.0,12.0,2.0,3.0,3.0
2010.0,1963.0,8.0,1.0,1.0,9.0,2.0,4.0,1.0
2010.0,1967.0,12.0,2.0,1.0,11.0,2.0,2.0,2.0
2010.0,1970.0,14.0,1.0,1.0,1.0,3.0,1.0,3.0
2010.0,1972.0,14.0,1.0,1.0,12.0,1.0,2.0,2.0
2010.0,1982.0,12.0,2.0,1.0,12.0,2.0,3.0,3.0
2010.0,1985.0,12.0,2.0,1.0,12.0,3.0,3.0,1.0
2010.0,1987.0,16.0,2.0,1.0,9.0,3.0,2.0,2.0
2010.0,1989.0,12.0,1.0,1.0,1.0,1.0,4.0,3.0
2010.0,1992.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2010.0,1995.0,12.0,1.0,1.0,12.0,2.0,3.0,1.0
2010.0,1998.0,16.0,2.0,1.0,9.0,1.0,4.0,3.0
2010.0,2000.0,12.0,2.0,1.0,2.0,3.0,3.0,1.0
2010.0,2002.0,16.0,2.0,1.0,12.0,1.0,1.0,2.0
2010.0,2008.0,16.0,1.0,1.0,12.0,2.0,2.0,2.0
2010.0,2013.0,19.0,1.0,1.0,5.0,2.0,2.0,2.0
2010.0,2016.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0
2010.0,2019.0,14.0,1.0,3.0,12.0,1.0,2.0,2.0
2010.0,2021.0,12.0,1.0,1.0,12.0,3.0,1.0,1.0
2010.0,2022.0,9.0,1.0,3.0,11.0,1.0,1.0,2.0
2010.0,2026.0,7.0,2.0,1.0,11.0,2.0,2.0,2.0
2010.0,2031.0,11.0,1.0,1.0,12.0,3.0,2.0,3.0
2010.0,2040.0,16.0,1.0,1.0,12.0,2.0,2.0,1.0
2010.0,2043.0,16.0,2.0,1.0,6.0,2.0,1.0,2.0
2012.0,3.0,12.0,1.0,3.0,12.0,2.0,2.0,2.0
2012.0,6.0,19.0,2.0,1.0,12.0,3.0,4.0,3.0
2012.0,9.0,9.0,2.0,2.0,1.0,1.0,3.0,2.0
2012.0,10.0,17.0,2.0,1.0,12.0,1.0,2.0,3.0
2012.0,14.0,12.0,2.0,2.0,11.0,1.0,2.0,2.0
2012.0,16.0,13.0,2.0,2.0,12.0,2.0,2.0,1.0
2012.0,30.0,13.0,2.0,1.0,8.0,3.0,2.0,3.0
2012.0,31.0,16.0,1.0,1.0,12.0,3.0,2.0,2.0
2012.0,34.0,16.0,1.0,3.0,12.0,2.0,3.0,1.0
2012.0,41.0,18.0,2.0,3.0,12.0,3.0,1.0,2.0
2012.0,45.0,16.0,1.0,1.0,12.0,3.0,2.0,1.0
2012.0,51.0,16.0,1.0,1.0,12.0,2.0,1.0,2.0
2012.0,53.0,20.0,2.0,1.0,12.0,2.0,1.0,2.0
2012.0,55.0,20.0,1.0,1.0,12.0,1.0,2.0,2.0
2012.0,58.0,12.0,2.0,2.0,12.0,2.0,3.0,3.0
2012.0,59.0,8.0,2.0,3.0,8.0,1.0,2.0,3.0
2012.0,70.0,14.0,2.0,1.0,12.0,3.0,2.0,3.0
2012.0,72.0,16.0,2.0,1.0,12.0,2.0,2.0,2.0
2012.0,77.0,16.0,2.0,1.0,12.0,2.0,1.0,3.0
2012.0,83.0,16.0,1.0,1.0,12.0,1.0,2.0,3.0
2012.0,84.0,20.0,2.0,3.0,12.0,3.0,2.0,1.0
2012.0,87.0,12.0,2.0,3.0,12.0,1.0,1.0,3.0
2012.0,92.0,20.0,2.0,2.0,12.0,2.0,2.0,2.0
2012.0,94.0,12.0,2.0,1.0,11.0,1.0,2.0,2.0
2012.0,96.0,14.0,2.0,3.0,11.0,2.0,2.0,2.0
2012.0,100.0,17.0,2.0,1.0,12.0,3.0,1.0,2.0
2012.0,104.0,12.0,1.0,3.0,6.0,2.0,2.0,2.0
2012.0,106.0,20.0,1.0,3.0,12.0,3.0,1.0,2.0
2012.0,112.0,16.0,1.0,2.0,12.0,3.0,3.0,1.0
2012.0,115.0,12.0,2.0,1.0,9.0,3.0,2.0,2.0
2012.0,120.0,14.0,2.0,1.0,12.0,3.0,2.0,2.0
2012.0,122.0,15.0,1.0,1.0,12.0,3.0,1.0,1.0
2012.0,131.0,12.0,1.0,1.0,12.0,3.0,2.0,1.0
2012.0,132.0,12.0,2.0,1.0,12.0,2.0,1.0,2.0
2012.0,134.0,12.0,2.0,3.0,12.0,3.0,4.0,3.0
2012.0,136.0,12.0,1.0,2.0,12.0,2.0,2.0,3.0
2012.0,148.0,6.0,1.0,1.0,10.0,3.0,3.0,2.0
2012.0,149.0,14.0,2.0,1.0,12.0,3.0,3.0,2.0
2012.0,153.0,11.0,1.0,3.0,12.0,3.0,2.0,3.0
2012.0,155.0,11.0,2.0,3.0,9.0,2.0,1.0,3.0
2012.0,157.0,13.0,2.0,3.0,12.0,3.0,2.0,3.0
2012.0,159.0,14.0,1.0,1.0,12.0,2.0,1.0,2.0
2012.0,162.0,17.0,1.0,3.0,12.0,2.0,1.0,2.0
2012.0,164.0,12.0,2.0,1.0,12.0,3.0,1.0,3.0
2012.0,170.0,16.0,1.0,1.0,12.0,1.0,2.0,1.0
2012.0,173.0,14.0,2.0,3.0,2.0,1.0,1.0,2.0
2012.0,176.0,11.0,1.0,3.0,12.0,2.0,2.0,1.0
2012.0,178.0,16.0,1.0,1.0,12.0,1.0,2.0,2.0
2012.0,181.0,12.0,2.0,1.0,12.0,3.0,2.0,1.0
2012.0,183.0,11.0,1.0,1.0,12.0,3.0,2.0,1.0
2012.0,184.0,13.0,1.0,1.0,12.0,3.0,2.0,3.0
2012.0,188.0,12.0,2.0,1.0,6.0,1.0,2.0,2.0
2012.0,190.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2012.0,192.0,12.0,1.0,1.0,12.0,2.0,2.0,2.0
2012.0,199.0,12.0,1.0,3.0,12.0,3.0,2.0,3.0
2012.0,200.0,9.0,1.0,1.0,12.0,1.0,2.0,3.0
2012.0,202.0,14.0,1.0,1.0,12.0,3.0,2.0,2.0
2012.0,204.0,17.0,2.0,1.0,12.0,3.0,1.0,2.0
2012.0,210.0,14.0,2.0,1.0,12.0,3.0,2.0,2.0
2012.0,212.0,12.0,1.0,3.0,12.0,1.0,3.0,3.0
2012.0,214.0,14.0,2.0,3.0,12.0,2.0,2.0,1.0
2012.0,222.0,11.0,2.0,1.0,12.0,2.0,2.0,1.0
2012.0,223.0,11.0,1.0,3.0,9.0,2.0,2.0,1.0
2012.0,234.0,14.0,2.0,2.0,12.0,2.0,2.0,2.0
2012.0,239.0,14.0,1.0,3.0,12.0,1.0,3.0,2.0
2012.0,242.0,16.0,1.0,1.0,12.0,3.0,2.0,1.0
2012.0,246.0,16.0,1.0,1.0,12.0,1.0,1.0,1.0
2012.0,253.0,14.0,1.0,2.0,12.0,3.0,2.0,2.0
2012.0,258.0,12.0,2.0,1.0,12.0,3.0,3.0,2.0
2012.0,264.0,17.0,1.0,1.0,12.0,3.0,2.0,2.0
2012.0,267.0,16.0,2.0,1.0,12.0,3.0,2.0,1.0
2012.0,271.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2012.0,275.0,16.0,2.0,1.0,12.0,2.0,3.0,2.0
2012.0,277.0,12.0,2.0,1.0,12.0,2.0,2.0,1.0
2012.0,279.0,16.0,2.0,1.0,12.0,3.0,2.0,2.0
2012.0,280.0,16.0,2.0,1.0,12.0,3.0,1.0,3.0
2012.0,284.0,13.0,2.0,1.0,12.0,3.0,1.0,2.0
2012.0,285.0,16.0,1.0,1.0,12.0,3.0,1.0,1.0
2012.0,289.0,14.0,2.0,2.0,12.0,3.0,1.0,1.0
2012.0,299.0,12.0,2.0,1.0,12.0,1.0,4.0,3.0
2012.0,305.0,18.0,1.0,1.0,4.0,1.0,3.0,3.0
2012.0,307.0,18.0,1.0,1.0,12.0,2.0,2.0,2.0
2012.0,314.0,20.0,1.0,1.0,12.0,2.0,3.0,1.0
2012.0,315.0,17.0,1.0,1.0,12.0,2.0,1.0,1.0
2012.0,319.0,13.0,1.0,2.0,12.0,2.0,1.0,3.0
2012.0,323.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2012.0,325.0,14.0,1.0,1.0,12.0,2.0,2.0,2.0
2012.0,327.0,17.0,2.0,2.0,12.0,1.0,2.0,3.0
2012.0,328.0,16.0,1.0,1.0,12.0,3.0,1.0,1.0
2012.0,331.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2012.0,333.0,17.0,2.0,1.0,12.0,1.0,3.0,1.0
2012.0,336.0,12.0,2.0,1.0,8.0,1.0,4.0,2.0
2012.0,337.0,17.0,1.0,1.0,12.0,1.0,2.0,1.0
2012.0,341.0,16.0,2.0,1.0,12.0,2.0,1.0,1.0
2012.0,342.0,16.0,2.0,1.0,12.0,2.0,1.0,1.0
2012.0,345.0,20.0,2.0,1.0,12.0,1.0,1.0,1.0
2012.0,347.0,16.0,2.0,1.0,12.0,1.0,1.0,2.0
2012.0,351.0,13.0,2.0,1.0,12.0,3.0,1.0,1.0
2012.0,352.0,18.0,2.0,1.0,3.0,1.0,1.0,3.0
2012.0,355.0,14.0,1.0,1.0,12.0,3.0,2.0,2.0
2012.0,360.0,17.0,1.0,1.0,12.0,1.0,1.0,2.0
2012.0,361.0,15.0,2.0,1.0,11.0,2.0,3.0,2.0
2012.0,364.0,5.0,2.0,3.0,2.0,2.0,3.0,2.0
2012.0,366.0,12.0,1.0,1.0,9.0,3.0,1.0,2.0
2012.0,368.0,10.0,1.0,1.0,12.0,3.0,1.0,2.0
2012.0,378.0,15.0,2.0,1.0,12.0,1.0,1.0,2.0
2012.0,380.0,16.0,1.0,1.0,12.0,1.0,2.0,2.0
2012.0,384.0,14.0,2.0,1.0,9.0,1.0,4.0,3.0
2012.0,387.0,14.0,2.0,1.0,4.0,2.0,3.0,3.0
2012.0,388.0,18.0,2.0,1.0,10.0,1.0,3.0,2.0
2012.0,392.0,13.0,1.0,2.0,12.0,2.0,2.0,1.0
2012.0,393.0,16.0,2.0,1.0,12.0,1.0,2.0,1.0
2012.0,395.0,12.0,2.0,2.0,12.0,3.0,2.0,3.0
2012.0,404.0,13.0,1.0,1.0,9.0,2.0,1.0,2.0
2012.0,406.0,12.0,2.0,3.0,12.0,1.0,2.0,2.0
2012.0,408.0,16.0,2.0,1.0,12.0,2.0,1.0,1.0
2012.0,411.0,10.0,1.0,1.0,12.0,2.0,4.0,2.0
2012.0,413.0,20.0,1.0,1.0,12.0,2.0,2.0,2.0
2012.0,416.0,12.0,2.0,1.0,12.0,2.0,3.0,3.0
2012.0,419.0,12.0,2.0,2.0,12.0,3.0,2.0,3.0
2012.0,423.0,11.0,1.0,1.0,10.0,3.0,1.0,3.0
2012.0,424.0,16.0,2.0,1.0,12.0,2.0,4.0,2.0
2012.0,426.0,12.0,1.0,1.0,12.0,3.0,3.0,1.0
2012.0,428.0,16.0,2.0,1.0,12.0,3.0,3.0,2.0
2012.0,429.0,16.0,1.0,1.0,12.0,3.0,1.0,1.0
2012.0,436.0,16.0,2.0,1.0,12.0,3.0,1.0,1.0
2012.0,437.0,20.0,1.0,1.0,12.0,3.0,2.0,2.0
2012.0,440.0,14.0,2.0,1.0,12.0,2.0,3.0,2.0
2012.0,445.0,17.0,1.0,1.0,10.0,2.0,2.0,2.0
2012.0,453.0,16.0,1.0,1.0,12.0,2.0,2.0,2.0
2012.0,455.0,16.0,2.0,1.0,12.0,1.0,2.0,3.0
2012.0,461.0,16.0,2.0,1.0,12.0,3.0,1.0,2.0
2012.0,463.0,18.0,1.0,1.0,12.0,2.0,1.0,1.0
2012.0,465.0,18.0,2.0,3.0,12.0,1.0,2.0,2.0
2012.0,474.0,18.0,2.0,2.0,12.0,2.0,2.0,3.0
2012.0,477.0,14.0,2.0,1.0,11.0,2.0,3.0,2.0
2012.0,481.0,12.0,2.0,1.0,12.0,3.0,1.0,1.0
2012.0,483.0,14.0,2.0,1.0,12.0,1.0,3.0,2.0
2012.0,492.0,20.0,1.0,2.0,12.0,3.0,3.0,2.0
2012.0,498.0,12.0,1.0,3.0,12.0,2.0,2.0,2.0
2012.0,500.0,6.0,1.0,3.0,11.0,2.0,1.0,2.0
2012.0,502.0,18.0,1.0,1.0,12.0,2.0,2.0,2.0
2012.0,505.0,10.0,2.0,1.0,12.0,3.0,3.0,2.0
2012.0,512.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0
2012.0,515.0,14.0,2.0,1.0,12.0,3.0,1.0,2.0
2012.0,522.0,12.0,2.0,2.0,1.0,3.0,2.0,2.0
2012.0,524.0,9.0,1.0,2.0,1.0,1.0,3.0,1.0
2012.0,529.0,14.0,1.0,2.0,12.0,1.0,3.0,2.0
2012.0,531.0,16.0,1.0,3.0,12.0,1.0,2.0,2.0
2012.0,535.0,12.0,2.0,1.0,12.0,2.0,2.0,3.0
2012.0,538.0,12.0,2.0,1.0,12.0,3.0,2.0,2.0
2012.0,539.0,14.0,2.0,1.0,12.0,3.0,1.0,2.0
2012.0,542.0,11.0,2.0,2.0,9.0,2.0,2.0,2.0
2012.0,546.0,12.0,1.0,2.0,12.0,3.0,2.0,3.0
2012.0,548.0,12.0,2.0,2.0,12.0,1.0,2.0,3.0
2012.0,557.0,10.0,1.0,2.0,11.0,1.0,3.0,2.0
2012.0,560.0,12.0,2.0,1.0,11.0,2.0,3.0,2.0
2012.0,562.0,12.0,2.0,1.0,2.0,2.0,4.0,2.0
2012.0,563.0,6.0,2.0,1.0,10.0,2.0,3.0,2.0
2012.0,565.0,12.0,1.0,1.0,12.0,3.0,1.0,1.0
2012.0,571.0,19.0,2.0,1.0,12.0,2.0,2.0,2.0
2012.0,577.0,12.0,1.0,1.0,10.0,2.0,4.0,3.0
2012.0,581.0,12.0,1.0,3.0,6.0,1.0,2.0,1.0
2012.0,583.0,19.0,1.0,3.0,12.0,1.0,2.0,1.0
2012.0,586.0,17.0,1.0,2.0,12.0,2.0,2.0,1.0
2012.0,590.0,13.0,1.0,2.0,12.0,2.0,1.0,1.0
2012.0,591.0,20.0,1.0,2.0,12.0,2.0,3.0,2.0
2012.0,593.0,14.0,1.0,1.0,12.0,3.0,3.0,3.0
2012.0,596.0,14.0,2.0,2.0,12.0,3.0,1.0,2.0
2012.0,598.0,18.0,2.0,1.0,12.0,3.0,1.0,1.0
2012.0,601.0,16.0,2.0,1.0,12.0,1.0,1.0,2.0
2012.0,604.0,15.0,1.0,3.0,11.0,2.0,1.0,1.0
2012.0,608.0,14.0,2.0,1.0,10.0,1.0,3.0,2.0
2012.0,610.0,16.0,2.0,1.0,12.0,3.0,2.0,3.0
2012.0,619.0,12.0,2.0,1.0,12.0,2.0,2.0,3.0
2012.0,620.0,9.0,1.0,2.0,1.0,2.0,2.0,3.0
2012.0,625.0,12.0,1.0,2.0,12.0,1.0,2.0,3.0
2012.0,628.0,15.0,2.0,3.0,12.0,2.0,2.0,1.0
2012.0,630.0,12.0,2.0,1.0,9.0,3.0,2.0,1.0
2012.0,637.0,14.0,2.0,1.0,12.0,1.0,4.0,3.0
2012.0,639.0,12.0,2.0,1.0,12.0,3.0,3.0,2.0
2012.0,641.0,15.0,2.0,1.0,12.0,3.0,4.0,3.0
2012.0,647.0,12.0,1.0,3.0,12.0,2.0,3.0,2.0
2012.0,654.0,12.0,1.0,3.0,6.0,2.0,1.0,2.0
2012.0,658.0,14.0,2.0,3.0,12.0,3.0,2.0,2.0
2012.0,665.0,12.0,2.0,2.0,3.0,2.0,2.0,3.0
2012.0,667.0,12.0,1.0,3.0,1.0,2.0,1.0,2.0
2012.0,669.0,17.0,1.0,1.0,12.0,3.0,2.0,3.0
2012.0,673.0,18.0,2.0,1.0,12.0,1.0,2.0,2.0
2012.0,679.0,18.0,2.0,1.0,12.0,2.0,2.0,1.0
2012.0,680.0,9.0,2.0,1.0,12.0,3.0,1.0,2.0
2012.0,689.0,16.0,1.0,1.0,12.0,2.0,1.0,1.0
2012.0,692.0,19.0,2.0,1.0,12.0,1.0,1.0,1.0
2012.0,700.0,14.0,1.0,1.0,12.0,3.0,2.0,2.0
